Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],Latitude[deg],Longitude[deg],Altitude[m]
08/19/2020 01:36:10,17.46,57.68,0.8,1.1,1.1,29.56,1.422734,99.28,1.425886,99521.5,---,---,---
08/19/2020 01:37:10,17.44,57.73,0.8,1.2,1.3,27.39,1.422774,105.61,1.425849,99523.9,---,---,---
08/19/2020 01:38:10,17.44,57.73,0.8,1.3,1.5,27.59,1.422770,107.77,1.425836,99521.2,---,---,---
08/19/2020 01:39:10,17.47,57.68,0.9,1.5,1.6,29.49,1.422736,107.67,1.425837,99519.6,---,---,---
08/19/2020 01:40:10,17.46,57.81,0.9,1.4,1.5,31.72,1.422693,112.18,1.425811,99518.9,---,---,---
08/19/2020 01:41:10,17.46,57.90,0.8,1.3,1.5,32.70,1.422675,110.16,1.425823,99514.1,---,---,---
08/19/2020 01:42:10,17.43,57.76,0.8,1.3,1.4,34.64,1.422637,107.84,1.425835,99515.8,---,---,---
08/19/2020 01:43:10,17.42,57.79,0.7,1.1,1.2,33.63,1.422655,107.57,1.425837,99518.2,---,---,---
08/19/2020 01:44:10,17.41,57.81,0.7,1.0,1.1,32.34,1.422678,105.93,1.425846,99516.3,---,---,---
08/19/2020 01:45:10,17.38,57.99,0.6,1.0,1.2,32.35,1.422676,105.54,1.425847,99513.8,---,---,---
08/19/2020 01:46:11,17.35,57.82,0.7,1.1,1.2,32.84,1.422664,108.06,1.425832,99517.9,---,---,---
08/19/2020 01:47:10,17.32,58.02,0.7,1.1,1.2,31.80,1.422681,109.18,1.425825,99516.4,---,---,---
08/19/2020 01:48:10,17.29,58.19,0.6,1.2,1.3,32.62,1.422664,108.87,1.425826,99516.1,---,---,---
08/19/2020 01:49:10,17.28,58.28,0.6,1.1,1.2,31.50,1.422684,107.47,1.425833,99524.8,---,---,---
08/19/2020 01:50:10,17.26,58.40,0.6,0.9,1.0,31.00,1.422692,105.27,1.425846,99523.6,---,---,---
08/19/2020 01:51:10,17.27,58.34,0.5,0.9,1.0,30.72,1.422698,99.62,1.425879,99527.9,---,---,---
08/19/2020 01:52:10,17.28,58.34,0.4,0.7,0.9,31.33,1.422688,100.47,1.425874,99523.8,---,---,---
08/19/2020 01:53:10,17.27,58.37,0.4,0.7,0.8,29.74,1.422717,99.83,1.425877,99521.7,---,---,---
08/19/2020 01:54:10,17.24,58.55,0.5,0.7,0.9,30.41,1.422702,100.47,1.425873,99522.1,---,---,---
08/19/2020 01:55:10,17.23,58.55,0.6,0.9,1.1,31.62,1.422678,102.72,1.425860,99523.0,---,---,---
08/19/2020 01:56:10,17.21,58.55,0.6,0.9,1.0,31.87,1.422672,105.24,1.425844,99525.2,---,---,---
08/19/2020 01:57:11,17.20,58.58,0.6,1.1,1.1,32.37,1.422662,102.52,1.425860,99522.1,---,---,---
08/19/2020 01:58:10,17.18,58.69,0.7,1.1,1.2,33.95,1.422630,103.35,1.425854,99528.2,---,---,---
08/19/2020 01:59:10,17.17,58.72,0.6,1.1,1.1,33.49,1.422638,104.03,1.425850,99521.9,---,---,---
08/19/2020 02:00:10,17.14,58.77,0.5,1.0,1.0,32.47,1.422656,104.12,1.425849,99523.9,---,---,---
08/19/2020 02:01:10,17.16,58.81,0.5,0.9,0.9,31.67,1.422671,106.75,1.425834,99522.4,---,---,---
08/19/2020 02:02:10,17.16,58.87,0.5,0.8,0.9,31.95,1.422666,105.17,1.425843,99525.3,---,---,---
08/19/2020 02:03:10,17.13,58.92,0.5,0.8,0.9,30.52,1.422691,105.40,1.425841,99527.5,---,---,---
08/19/2020 02:04:10,17.12,58.92,0.4,0.7,0.8,31.43,1.422674,102.53,1.425858,99524.3,---,---,---
08/19/2020 02:05:10,17.10,58.95,0.5,0.8,0.9,31.32,1.422674,102.48,1.425857,99524.7,---,---,---
08/19/2020 02:06:10,17.09,58.98,0.5,0.9,1.0,32.53,1.422651,104.58,1.425845,99521.4,---,---,---
08/19/2020 02:07:10,17.08,58.95,0.6,1.1,1.2,32.04,1.422659,104.71,1.425844,99521.7,---,---,---
08/19/2020 02:08:11,17.06,58.98,0.6,1.0,1.1,34.04,1.422620,105.21,1.425840,99519.9,---,---,---
08/19/2020 02:09:10,17.07,58.98,0.6,1.1,1.2,33.94,1.422622,107.14,1.425830,99522.4,---,---,---
08/19/2020 02:10:10,17.08,58.98,0.5,1.0,1.0,33.62,1.422629,106.91,1.425831,99527.4,---,---,---
08/19/2020 02:11:10,17.08,58.98,0.6,1.0,1.1,31.47,1.422670,106.03,1.425836,99525.4,---,---,---
08/19/2020 02:12:10,17.08,58.95,0.6,0.9,1.0,32.34,1.422653,110.03,1.425813,99527.2,---,---,---
08/19/2020 02:13:10,17.06,59.01,0.6,0.9,0.9,30.76,1.422681,108.96,1.425819,99528.6,---,---,---
08/19/2020 02:14:10,17.04,59.06,0.5,0.8,0.8,30.85,1.422678,109.31,1.425816,99526.5,---,---,---
08/19/2020 02:15:10,17.03,59.13,0.5,0.8,0.8,31.12,1.422672,110.57,1.425809,99528.9,---,---,---
08/19/2020 02:16:10,17.02,59.25,0.4,0.7,0.8,32.70,1.422642,107.01,1.425829,99527.7,---,---,---
08/19/2020 02:17:10,16.99,59.19,0.4,0.6,0.7,30.96,1.422673,105.24,1.425839,99526.7,---,---,---
08/19/2020 02:18:10,16.98,59.27,0.4,0.7,0.7,31.57,1.422660,106.89,1.425829,99523.1,---,---,---
08/19/2020 02:19:11,16.97,59.33,0.4,0.7,0.8,31.92,1.422653,108.48,1.425819,99526.5,---,---,---
08/19/2020 02:20:10,16.96,59.33,0.4,0.7,0.8,33.76,1.422618,103.90,1.425845,99521.2,---,---,---
08/19/2020 02:21:10,16.97,59.30,0.4,0.8,0.9,34.66,1.422601,105.39,1.425837,99525.7,---,---,---
08/19/2020 02:22:10,17.01,59.16,0.4,0.9,1.0,35.76,1.422583,102.72,1.425853,99524.7,---,---,---
08/19/2020 02:23:10,17.03,59.04,0.4,0.9,0.9,35.74,1.422585,100.80,1.425865,99523.0,---,---,---
08/19/2020 02:24:10,17.04,59.01,0.4,0.9,1.0,33.56,1.422627,99.21,1.425875,99530.2,---,---,---
08/19/2020 02:25:10,17.02,58.93,0.4,0.9,1.0,31.79,1.422659,99.67,1.425871,99527.7,---,---,---
08/19/2020 02:26:10,16.98,59.13,0.4,0.9,1.0,32.20,1.422649,99.63,1.425871,99528.4,---,---,---
08/19/2020 02:27:10,16.96,59.33,0.5,0.9,1.0,32.82,1.422635,101.51,1.425859,99527.0,---,---,---
08/19/2020 02:28:10,16.94,59.33,0.5,0.9,1.0,32.58,1.422638,99.72,1.425869,99529.4,---,---,---
08/19/2020 02:29:10,16.91,59.36,0.4,0.8,1.0,34.35,1.422603,101.42,1.425858,99531.8,---,---,---
08/19/2020 02:30:11,16.92,59.38,0.5,0.9,1.0,35.58,1.422580,104.98,1.425838,99530.5,---,---,---
08/19/2020 02:31:10,16.94,59.25,0.4,0.8,0.9,34.20,1.422608,105.70,1.425834,99536.3,---,---,---
08/19/2020 02:32:10,16.96,59.25,0.4,0.8,0.9,33.37,1.422625,108.67,1.425818,99536.0,---,---,---
08/19/2020 02:33:10,16.95,59.27,0.4,0.8,0.9,33.88,1.422615,113.74,1.425788,99534.7,---,---,---
08/19/2020 02:34:10,16.92,59.38,0.5,1.0,1.1,33.35,1.422622,114.55,1.425783,99539.9,---,---,---
08/19/2020 02:35:10,16.91,59.38,0.5,1.0,1.2,33.61,1.422616,110.45,1.425806,99532.2,---,---,---
08/19/2020 02:36:10,16.89,59.38,0.5,1.0,1.2,34.28,1.422602,109.77,1.425809,99537.2,---,---,---
08/19/2020 02:37:10,16.89,59.36,0.6,1.1,1.3,34.31,1.422602,109.63,1.425810,99533.2,---,---,---
08/19/2020 02:38:10,16.91,59.42,0.6,1.2,1.3,34.40,1.422602,106.76,1.425827,99533.0,---,---,---
08/19/2020 02:39:10,16.91,59.36,0.5,1.0,1.2,35.27,1.422585,103.71,1.425845,99537.4,---,---,---
08/19/2020 02:40:10,16.92,59.42,0.5,1.2,1.3,33.44,1.422620,105.48,1.425835,99534.9,---,---,---
08/19/2020 02:41:11,16.93,59.42,0.6,1.2,1.4,32.07,1.422647,107.25,1.425825,99533.1,---,---,---
08/19/2020 02:42:10,16.91,59.25,0.6,1.1,1.3,32.55,1.422636,105.29,1.425836,99529.9,---,---,---
08/19/2020 02:43:10,16.91,59.33,0.5,1.1,1.2,32.24,1.422642,105.71,1.425833,99532.3,---,---,---
08/19/2020 02:44:10,16.86,59.51,0.5,1.1,1.2,30.49,1.422671,107.57,1.425821,99531.2,---,---,---
08/19/2020 02:45:10,16.83,59.54,0.5,0.9,1.0,30.78,1.422664,108.71,1.425814,99533.9,---,---,---
08/19/2020 02:46:10,16.81,59.51,0.5,0.8,0.9,31.89,1.422642,108.49,1.425815,99536.3,---,---,---
08/19/2020 02:47:10,16.79,59.65,0.5,0.8,0.9,33.07,1.422618,109.32,1.425809,99535.2,---,---,---
08/19/2020 02:48:10,16.78,59.68,0.6,1.0,1.1,33.18,1.422615,110.56,1.425802,99534.3,---,---,---
08/19/2020 02:49:10,16.77,59.74,0.7,1.2,1.4,34.09,1.422597,111.42,1.425797,99535.5,---,---,---
08/19/2020 02:50:10,16.78,59.65,0.8,1.4,1.5,35.23,1.422576,109.81,1.425806,99535.2,---,---,---
08/19/2020 02:51:10,16.80,59.54,0.9,1.6,1.7,34.99,1.422583,107.75,1.425819,99527.7,---,---,---
08/19/2020 02:52:11,16.82,59.39,1.0,1.8,1.8,33.85,1.422606,106.44,1.425827,99530.6,---,---,---
08/19/2020 02:53:10,16.82,59.36,0.9,1.7,1.8,33.68,1.422609,105.12,1.425835,99533.8,---,---,---
08/19/2020 02:54:10,16.79,59.48,0.8,1.5,1.6,32.82,1.422623,105.69,1.425830,99533.2,---,---,---
08/19/2020 02:55:10,16.78,59.48,0.8,1.5,1.5,32.88,1.422621,108.31,1.425815,99535.6,---,---,---
08/19/2020 02:56:10,16.76,59.62,0.7,1.3,1.4,32.33,1.422629,107.34,1.425820,99535.8,---,---,---
08/19/2020 02:57:10,16.75,59.68,0.6,1.1,1.2,32.60,1.422623,105.76,1.425829,99542.0,---,---,---
08/19/2020 02:58:10,16.73,59.68,0.5,1.0,1.1,32.76,1.422619,105.86,1.425828,99536.7,---,---,---
08/19/2020 02:59:10,16.72,59.80,0.6,1.1,1.2,33.52,1.422604,103.06,1.425844,99537.1,---,---,---
08/19/2020 03:00:10,16.70,59.74,0.7,1.1,1.2,33.14,1.422610,101.90,1.425850,99540.6,---,---,---
08/19/2020 03:01:10,16.73,59.74,0.7,1.2,1.3,33.73,1.422601,102.15,1.425849,99537.8,---,---,---
08/19/2020 03:02:10,16.73,59.74,0.7,1.3,1.3,32.93,1.422616,103.06,1.425844,99541.0,---,---,---
08/19/2020 03:03:11,16.72,59.71,0.8,1.3,1.3,31.28,1.422646,102.36,1.425848,99539.9,---,---,---
08/19/2020 03:04:10,16.70,59.62,0.7,1.2,1.3,30.26,1.422664,104.03,1.425838,99542.5,---,---,---
08/19/2020 03:05:10,16.69,59.71,0.7,1.1,1.3,29.00,1.422687,103.12,1.425843,99539.8,---,---,---
08/19/2020 03:06:10,16.68,59.74,0.7,1.2,1.4,28.83,1.422689,102.75,1.425844,99542.1,---,---,---
08/19/2020 03:07:10,16.66,59.68,0.7,1.2,1.4,29.73,1.422671,102.90,1.425843,99544.0,---,---,---
08/19/2020 03:08:10,16.66,59.68,0.8,1.3,1.5,29.26,1.422680,103.89,1.425837,99544.5,---,---,---
08/19/2020 03:09:10,16.66,59.74,0.8,1.4,1.6,29.54,1.422674,104.78,1.425832,99541.1,---,---,---
08/19/2020 03:10:10,16.65,59.77,0.8,1.3,1.5,30.96,1.422647,103.67,1.425838,99540.8,---,---,---
08/19/2020 03:11:10,16.66,59.68,0.7,1.3,1.4,30.68,1.422653,104.78,1.425832,99540.1,---,---,---
08/19/2020 03:12:10,16.66,59.71,0.7,1.3,1.4,29.95,1.422667,104.66,1.425833,99539.3,---,---,---
08/19/2020 03:13:10,16.66,59.71,0.6,1.2,1.2,31.37,1.422640,106.37,1.425823,99538.6,---,---,---
08/19/2020 03:14:11,16.64,59.77,0.7,1.2,1.3,32.47,1.422618,100.80,1.425855,99543.6,---,---,---
08/19/2020 03:15:10,16.63,59.77,0.8,1.4,1.5,30.92,1.422646,101.57,1.425850,99541.4,---,---,---
08/19/2020 03:16:10,16.62,59.88,0.8,1.2,1.4,32.72,1.422611,101.36,1.425851,99547.5,---,---,---
08/19/2020 03:17:10,16.60,59.88,0.7,1.2,1.5,32.76,1.422609,104.36,1.425833,99543.1,---,---,---
08/19/2020 03:18:10,16.59,59.94,0.8,1.3,1.6,35.04,1.422565,103.74,1.425836,99546.6,---,---,---
08/19/2020 03:19:10,16.62,59.86,0.6,1.1,1.3,34.75,1.422573,105.88,1.425825,99545.6,---,---,---
08/19/2020 03:20:10,16.64,59.68,0.6,1.1,1.2,36.30,1.422546,107.73,1.425815,99548.1,---,---,---
08/19/2020 03:21:10,16.66,59.74,0.7,1.2,1.3,35.60,1.422560,110.27,1.425800,99542.6,---,---,---
08/19/2020 03:22:10,16.69,59.65,0.7,1.2,1.2,36.15,1.422553,109.58,1.425805,99546.9,---,---,---
08/19/2020 03:23:10,16.70,59.62,0.7,1.2,1.3,32.08,1.422630,109.02,1.425809,99544.7,---,---,---
08/19/2020 03:24:10,16.69,59.68,0.8,1.4,1.4,31.81,1.422634,112.18,1.425790,99544.2,---,---,---
08/19/2020 03:25:11,16.66,59.83,0.8,1.2,1.3,31.13,1.422644,108.60,1.425810,99546.4,---,---,---
08/19/2020 03:26:10,16.63,59.88,0.8,1.1,1.1,30.74,1.422649,106.93,1.425819,99547.3,---,---,---
08/19/2020 03:27:10,16.60,59.88,0.8,1.1,1.2,30.49,1.422652,105.51,1.425826,99546.4,---,---,---
08/19/2020 03:28:10,16.58,60.06,0.6,1.0,1.0,33.54,1.422593,105.21,1.425827,99543.7,---,---,---
08/19/2020 03:29:10,16.57,60.17,0.6,0.9,1.0,33.74,1.422588,102.61,1.425842,99542.1,---,---,---
08/19/2020 03:30:10,16.55,60.29,0.5,0.9,0.9,32.97,1.422602,105.93,1.425823,99542.6,---,---,---
08/19/2020 03:31:11,16.57,60.25,0.5,0.9,1.0,32.29,1.422615,106.35,1.425820,99548.5,---,---,---
08/19/2020 03:32:11,16.58,60.29,0.4,0.8,0.9,31.89,1.422624,106.30,1.425821,99543.8,---,---,---
08/19/2020 03:33:11,16.57,60.29,0.3,0.8,0.9,30.55,1.422648,103.31,1.425838,99547.3,---,---,---
08/19/2020 03:34:11,16.55,60.40,0.2,0.6,0.7,30.33,1.422652,102.53,1.425842,99548.7,---,---,---
08/19/2020 03:35:11,16.54,60.32,0.2,0.5,0.6,29.95,1.422658,104.06,1.425833,99545.8,---,---,---
08/19/2020 03:36:11,16.53,60.40,0.1,0.4,0.5,30.69,1.422643,103.30,1.425837,99545.3,---,---,---
08/19/2020 03:37:10,16.53,60.43,0.2,0.3,0.4,29.54,1.422665,102.88,1.425840,99552.3,---,---,---
08/19/2020 03:38:10,16.52,60.48,0.2,0.4,0.4,31.46,1.422628,102.00,1.425844,99548.3,---,---,---
08/19/2020 03:39:10,16.52,60.63,0.3,0.5,0.5,31.16,1.422633,103.65,1.425835,99548.5,---,---,---
08/19/2020 03:40:10,16.52,60.58,0.3,0.5,0.6,33.29,1.422593,103.11,1.425838,99551.5,---,---,---
